database_id,searchName,scientificName,decimalLatitude,decimalLongitude,occurrenceID,basisOfRecord,verbatimEventDate,year,country,stateProvince,locality,identifiedBy,coordinateUncertaintyInMeters,recordedBy
IDIGBIO_42,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,4bfad929-c922-49b8-afa2-7e6242f98e42,NA,NA,NA,brasil,roraima,NA,NA,NA,"rafael, josé; aquino, luís; bindá, josé"
IDIGBIO_43,Aparatrigona impunctata,aparatrigona impunctata,3.83333,-51.83333,4c8a9bc5-c891-49f9-abef-00e74d69e658,NA,NA,NA,brazil,amapa,NA,NA,NA,"alvarenga, moacir"
IDIGBIO_44,Aparatrigona impunctata,aparatrigona impunctata,3.83333,-51.83333,4d319255-3a8b-4e4c-b468-1afcfe591888,NA,NA,NA,brazil,amapa,NA,NA,NA,"alvarenga, moacir"
IDIGBIO_45,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,4ea6c3c7-ef15-4498-8164-0e7b14c3b9d7,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_46,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,500d79a4-5514-4297-b102-6b8fba4d76fb,NA,NA,NA,brazil,para,NA,NA,NA,"alvarenga, moacir"
IDIGBIO_47,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,50eab556-a29d-4bbb-a9e0-af073915e101,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_48,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,527428fd-5562-4e73-88c9-8666cf2f63c8,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_49,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,5284ff6c-a05e-4ddb-b95b-b2961b144313,NA,NA,NA,brasil,amazonas,NA,NA,NA,"fernandez, e."
IDIGBIO_50,Aparatrigona impunctata,aparatrigona impunctata,-12.53714,-69.02298,56afe400-2e6d-4f6f-82e1-f7624a6db6e6,NA,NA,NA,peru,madre de dios,NA,NA,NA,"coloma, luis"
IDIGBIO_51,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,59b0ee1c-802b-473b-80a4-301d8abb77c2,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_52,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,5a8d6368-62a4-4816-aa1b-116b34347dfb,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_53,Aparatrigona impunctata,aparatrigona impunctata,3.83333,-51.83333,5d6e51fe-1466-4b82-912c-01601b9b1d24,NA,NA,NA,brazil,amapa,NA,NA,NA,"alvarenga, moacir"
IDIGBIO_54,Aparatrigona impunctata,aparatrigona impunctata,-12.75,-59.8,5e328917-bd7b-497a-ae52-a32b05df6f82,NA,NA,NA,brazil,mato grosso,NA,NA,NA,"alvarenga, moacir"
IDIGBIO_55,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,5ff14949-5f67-4029-a4b7-2fe021705545,NA,NA,NA,brasil,amazonas,NA,NA,NA,"rafael, josé"
IDIGBIO_56,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,601c7deb-14ba-4084-868b-f7985f394458,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_57,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,603226d1-1a58-4444-9cdd-e98f5449dde1,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_58,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,60c0aec5-b317-4a50-9bd8-8a240a48ccc4,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_59,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,62c1b1db-5b11-46d4-bd5f-58a090ee2d5b,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_60,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,65aea387-657f-4856-be46-ea3ae8e3b8bd,NA,NA,NA,brazil,para,NA,NA,NA,"alvarenga, moacir"
IDIGBIO_61,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,666a63d4-a840-4ad5-9aa3-20d44ca3e95e,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_62,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,66bb624c-ff79-48a4-b37b-18872f549214,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_63,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,6a46915f-2515-4e5f-bfbf-9d6cee54f605,NA,NA,NA,brasil,roraima,NA,NA,NA,"rafael, josé; aquino, luís; bindá, josé"
IDIGBIO_64,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,6b1d70cc-3c99-4d7e-95ec-2db30114e2bf,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_65,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,6e4d5041-4754-477f-ae5b-7cd1d83debf6,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_66,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,70a19819-21c2-4575-81ad-2514d6431c26,NA,NA,NA,brasil,roraima,NA,NA,NA,"rafael, josé; et al."
IDIGBIO_67,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,71349d24-6498-4b0f-b399-37be82122316,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_68,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,7481e9ae-c370-4c8e-9284-38eace9d29b1,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_69,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,759cad46-533a-457f-afd7-65eab3c45f1c,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_70,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,76b66932-7856-4364-85e1-919e792e0aee,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_71,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,7735feff-08ec-4519-894d-f8b9ebb9e58a,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_72,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,776032d7-1a40-4bb6-aa6b-73a36652e63c,NA,NA,NA,brazil,para,NA,NA,NA,"alvarenga, moacir"
IDIGBIO_73,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,7813c096-74b6-4adb-8dba-c707cc6a61f2,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_74,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,7a774d6f-6ca9-489b-86a2-cfa33dcd06da,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_75,Aparatrigona impunctata,aparatrigona impunctata,3.83333,-51.83333,7a8ebf8e-ad92-4bcb-8a2d-20d8462c31ea,NA,NA,NA,brazil,amapa,NA,NA,NA,"alvarenga, moacir"
IDIGBIO_76,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,7b5b88fa-c879-4bc1-a086-56ded4fd2c4b,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_77,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,7c4ad7d8-a429-4e06-bbb9-dceaa3a8265f,NA,NA,NA,brasil,amazonas,NA,NA,NA,"aquino, luís"
IDIGBIO_78,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,7fc6138f-1a42-40a5-8607-e0db365042c5,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_79,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,85634c27-1ee1-4de4-8fb8-d90d801c2ca1,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_80,Aparatrigona impunctata,aparatrigona impunctata,3.83333,-51.83333,884226f4-c9ca-4192-9b41-5af26e58c3be,NA,NA,NA,brazil,amapa,NA,NA,NA,"alvarenga, moacir"
IDIGBIO_81,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,8c318bac-9521-4827-939b-a20960d60645,NA,NA,NA,brazil,para,NA,NA,NA,camargo
IDIGBIO_82,Aparatrigona impunctata,aparatrigona impunctata,5.04775,-52.75266,8ce12d56-5752-4027-b6c0-47bd6f895793,NA,NA,NA,french guiana,NA,NA,NA,NA,"roubik, david"
IDIGBIO_83,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,8ef46ff1-0270-450e-94a2-fd645d7a473d,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_84,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,8f4b1b6e-e02c-4c71-9389-4c5815af0825,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_85,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,928cbca2-a997-4501-83f9-29cdb7c6bf20,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_86,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,93dbfb53-7eba-423b-ac30-13b4a16f365d,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_87,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,960362b2-54fb-404a-b561-03315a9c424f,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_88,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,981e453c-34e0-4f29-a793-07929f172b6d,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_89,Aparatrigona impunctata,aparatrigona impunctata,-3.0666667,-59.9833333,989a73ac-b8f4-4393-ba3f-0aba9082a1ce,NA,NA,NA,brasil,amazonas,NA,NA,NA,renner
IDIGBIO_90,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,9b3ffb59-036c-43d9-9017-170b49830b84,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_91,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,9c0b5763-5f0a-4a91-b7e4-4eb066bffcde,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_92,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,9dd77ab6-69c9-41db-b62c-9522b6792bb3,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_93,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,9deb887f-3153-4d5a-a276-731cb9db70c7,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_94,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,a16cbe8a-a402-4f7d-9a36-559bce228394,NA,NA,NA,brazil,para,NA,NA,NA,"alvarenga, moacir"
IDIGBIO_95,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,a2d816c9-4f9d-4217-9f56-28764d21868a,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_96,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,a3391410-6db8-4ffc-9ca7-e89577ceb9c7,NA,NA,NA,brasil,amazonas,NA,NA,NA,"rafael, josé"
IDIGBIO_97,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,a3b950f2-84ea-47f8-acec-5a6ed28e2b55,NA,NA,NA,brasil,amazonas,NA,NA,NA,"garcia, marcos"
IDIGBIO_98,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,a436cccf-f5d3-4cd6-a4f2-00a950e366b6,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_99,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,a78fd7b9-99b8-4958-8297-fd3d68473ef5,NA,NA,NA,brasil,amazonas,NA,NA,NA,"garcia, marcos"
IDIGBIO_100,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,a86136b3-38ef-4914-bd45-3e2acb5742dc,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_101,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,a8974f74-5a6c-425b-ae8a-8a0f550392d2,NA,NA,NA,brazil,para,NA,NA,NA,"alvarenga, moacir"
IDIGBIO_102,Aparatrigona impunctata,aparatrigona impunctata,-3.0666667,-59.9833333,a90616e1-134f-4f3b-8509-04f8919d4b94,NA,NA,NA,brasil,amazonas,NA,NA,NA,renner
IDIGBIO_103,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,aa194b5d-dc14-463d-9341-870abacc3c1f,NA,NA,NA,brasil,amazonas,NA,NA,NA,"rafael, josé"
IDIGBIO_104,Aparatrigona impunctata,aparatrigona impunctata,-0.3166667,-66.6833333,ab202e57-9e99-4b11-b3e6-b110d6715311,NA,NA,NA,brasil,amazonas,NA,NA,NA,"rafael, josé; vidal, j."
IDIGBIO_105,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,ab9de526-723a-49c8-8d31-4799e91f8710,NA,NA,NA,brasil,roraima,NA,NA,NA,"rafael, josé; et al."
IDIGBIO_106,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,ad02e21e-51f3-478a-97a9-4600f7179537,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_107,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,adddebc9-2b76-4d4a-985a-4b818bc8babd,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_108,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,ae79417f-286b-42b6-b5db-e35987ceba53,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_109,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,af6dea3c-fc11-402c-98a3-567772c28a33,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_110,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,af8e68d1-4450-4197-bdc6-557cdc2cb01e,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_111,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,b056dfe3-4c16-4cae-aff5-2dc5b0519ff4,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_112,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,b1defa02-daf7-411e-8839-4987af986d67,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_113,Aparatrigona impunctata,aparatrigona impunctata,4.93333,-52.33333,b2272af8-4def-4eed-a3a0-5826f0a24202,NA,NA,NA,french guiana,NA,NA,NA,NA,"roubik, david"
IDIGBIO_114,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,b27f03dd-5c4d-4a2e-8299-5c4f55d3dfc9,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_115,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,b3ca2053-1b46-4fb9-bcd0-69f237f5d40d,NA,NA,NA,french guiana,NA,NA,NA,NA,michener & kukuk
IDIGBIO_116,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,b3e50590-e518-4822-9aff-0081cc444504,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_117,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,b6555782-0fb8-4eb0-9574-0576500d6e29,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_118,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,b677b800-275d-4b21-a012-1f20bf060c83,NA,NA,NA,brasil,amazonas,NA,NA,NA,"garcia, marcos"
IDIGBIO_119,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,b8aad707-bf54-49e5-8b88-483a98bb9edd,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_120,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,b9f8e530-22cf-4fd7-ba47-c9eff617eb07,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_121,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,bb696290-31cd-4010-b062-32b249ea5734,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_122,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,bbde5cfb-19fd-44eb-87c0-2b485c9bf2af,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_123,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,be891e7c-05ad-423a-b48d-8f6c1fe961f8,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_124,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,bf01ad4f-e984-4731-9795-7da8e4e30b23,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_125,Aparatrigona impunctata,aparatrigona impunctata,-3.0666667,-59.9833333,c1b3f5e8-e3d9-4f54-85a4-aed3d2efd7d4,NA,NA,NA,brasil,amazonas,NA,NA,NA,renner
IDIGBIO_126,Aparatrigona impunctata,aparatrigona impunctata,3.83333,-51.83333,c5707296-06fd-4b9b-ad1c-6e44d3860ba8,NA,NA,NA,brazil,amapa,NA,NA,NA,"alvarenga, moacir"
IDIGBIO_127,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,c59d1056-9667-481d-9ca5-81cb24a5377c,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_128,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,c6873fb6-cdc5-4907-b0fc-29b912e64757,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_129,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,c6b05162-c696-4dba-89be-1896c98c217d,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_130,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,c70aef00-655f-4620-ac25-c570e2f2a4b2,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_131,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,c7108223-24b0-4aaf-a0a9-e7a0b73490f2,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_132,Aparatrigona impunctata,aparatrigona impunctata,4.50857,-52.33333,c78d026c-a476-4295-85f4-ccd1f597a4c9,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, winston & otis"
IDIGBIO_133,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,cc0cc424-d5ad-460b-8b5b-afc4a36459c4,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_134,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,cc7bdade-6ce6-447f-b529-e6cd05324a9f,NA,NA,NA,brazil,para,NA,NA,NA,"alvarenga, moacir"
IDIGBIO_135,Aparatrigona impunctata,aparatrigona impunctata,-3.0666667,-59.9833333,d100e572-c56a-4d32-9d39-a4abb35016af,NA,NA,NA,brasil,amazonas,NA,NA,NA,renner
IDIGBIO_136,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,d185a4be-3b67-48ef-976b-4e2fc87f11d5,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_137,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,d484a264-d270-49a8-a713-0d230b1a6a4a,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_138,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,d8cf0517-d4bb-4798-8ca8-ed28bb75f7f0,NA,NA,NA,brazil,guapore,NA,NA,NA,"alvarenga, moacir"
IDIGBIO_139,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,db364dc5-bf69-41c7-b9a9-befd0e9f7cc6,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_140,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,de1b3f6a-e7db-48e5-bd2e-ba7aa230cd6d,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_141,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,e14cd709-efa1-4a98-8f31-90af38d09cb7,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_142,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,e29dace5-ab54-4027-9357-3a7a55515ebc,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_143,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,e4392cf7-ebc2-42e2-86c6-e9cfc0e288cb,NA,NA,NA,brasil,amazonas,NA,NA,NA,"arias, jorge"
IDIGBIO_144,Aparatrigona impunctata,aparatrigona impunctata,5.2139,-52.71416,e5f8c4d2-0c76-42c1-8b97-54bd84205083,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_145,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,e691957a-cfe7-4830-bc17-a2eebef4cf1f,NA,NA,NA,brasil,roraima,NA,NA,NA,"rafael, josé; et al."
IDIGBIO_146,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,e7686712-76e8-4883-acac-3f80142e5c70,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_147,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,e7b54de1-4bc5-4213-ba41-6e9784d44b2e,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_148,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,e92801a0-453c-4815-81bf-0088f2eaac23,NA,NA,NA,brasil,amazonas,NA,NA,NA,"falcão, m."
IDIGBIO_149,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,e9b25ce5-1de8-463d-8a38-fa719e90b385,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_150,Aparatrigona impunctata,aparatrigona impunctata,-0.4705556,-76.4597222,ebe9fc89-de6d-4035-b22d-24773ddd407c,NA,NA,NA,ecuador,sucumbios,NA,NA,NA,"hibbs, p"
IDIGBIO_151,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,ecd5a4cc-a847-48d4-b75a-1d651b4138c4,NA,NA,NA,brasil,amazonas,NA,NA,NA,"araujo, p."
IDIGBIO_152,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,ef4e19c4-4d25-4bcb-aa39-12749601ebd1,NA,NA,NA,french guiana,NA,NA,NA,NA,"michener, charles"
IDIGBIO_153,Aparatrigona impunctata,aparatrigona impunctata,3.83333,-51.83333,f00d2b6d-ac4d-4568-a94b-ee31b4571e27,NA,NA,NA,brazil,amapa,NA,NA,NA,"alvarenga, moacir"
IDIGBIO_154,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,f12282d5-446b-488b-9e64-d34918d229fb,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
IDIGBIO_155,Aparatrigona impunctata,aparatrigona impunctata,NA,NA,f2d76f73-819c-4257-8274-29c75522252d,NA,NA,NA,brazil,para,NA,NA,NA,"alvarenga, moacir"
IDIGBIO_156,Aparatrigona impunctata,aparatrigona impunctata,-12.75,-59.8,f86f8539-676b-496a-828f-18703482836d,NA,NA,NA,brazil,mato grosso,NA,NA,NA,"alvarenga, moacir"
IDIGBIO_157,Aparatrigona impunctata,aparatrigona impunctata,-12.75,-59.8,fd508c21-59b5-4468-952b-77391d84f148,NA,NA,NA,brazil,mato grosso,NA,NA,NA,"alvarenga, moacir"
IDIGBIO_158,Aparatrigona impunctata,aparatrigona impunctata,6.4933333,-58.215,fdba9670-43ee-4f8e-8ef6-c142a71223ca,NA,NA,NA,guyana,region 10,NA,NA,NA,"brooks, r & falin, z"
